# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
# --------------------------------------------------------------------------
# E_F               =    -5.4722
# k_min, k_max      =     0.0000    3.4733
# E_min, E_max      =   -63.1023  152.6701
# Nbands, Nspin, Nk =     72     1   856
#
#        k            E
# --------------------------------------------------------------------------
      1.635615     59.322700
      1.639677     59.452400
      1.643740     59.587300
      1.647802     59.727600
      1.651864     59.873800
      1.655926     60.026000
      1.659988     60.184800
      1.664051     60.350500
      1.668113     60.523600
      1.672175     60.704600
      1.676237     60.894100
      1.680299     61.092900
      1.684361     61.301600
      1.688424     61.521000
      1.692486     61.752200
      1.696548     61.996100
      1.700610     62.253800
      1.704672     62.526500
      1.708735     62.815500
      1.712797     63.122200
      1.716859     63.447900
      1.720921     63.794100
      1.724983     64.162300
      1.729045     64.553800
      1.733108     64.970100
      1.737170     65.412200
      1.741232     65.881200
      1.745294     66.378100
      1.749356     66.903500
      1.753418     67.457700
      1.757481     68.041000
      1.761543     68.653400
      1.765605     69.294600
      1.769667     69.964000
      1.773729     70.661100
      1.777792     71.384900
      1.781854     72.134500
      1.785916     72.908700
      1.789978     73.706200
      1.794040     74.525500
      1.798102     75.365000
      1.802165     76.223000
      1.806227     77.097500
      1.810289     77.986500
      1.814351     78.887700
      1.818413     79.798900
      1.822476     80.717300
      1.826538     81.640200
      1.830600     82.564600
      1.834662     83.487500
      1.838724     84.405500
      1.842786     84.417100
      1.846849     84.416900
      1.850911     84.424000
      1.854973     84.437900
      1.859035     84.457600
      1.863097     84.482400
      1.867159     84.511200
      1.871222     84.543100
      1.875284     84.577200
      1.879346     84.612400
      1.883408     84.647700
      1.887470     84.682300
      1.891533     84.715100
      1.895595     84.745400
      1.899657     84.772400
      1.903719     84.795500
      1.907781     84.814000
      1.911843     84.827500
      1.915906     84.835800
      1.919968     84.838600
      1.924037     84.835800
      1.928107     84.827300
      1.932176     84.812700
      1.936246     84.791400
      1.940315     84.762600
      1.944385     84.725300
      1.948454     84.678400
      1.952524     84.620300
      1.956593     84.549800
      1.960663     84.465300
      1.964732     84.365300
      1.968802     84.248700
      1.972871     84.114400
      1.976941     83.961700
      1.981010     83.790800
      1.985080     83.602100
      1.989149     83.396700
      1.993219     82.735900
      1.997288     81.601900
      2.001358     80.466100
      2.005427     79.333100
      2.009497     78.207100
      2.013566     77.091700
      2.017636     75.990400
      2.021705     74.906000
      2.025775     73.841200
      2.029844     72.798300
      2.033914     71.779500
      2.037983     70.786900
      2.042053     69.822300
      2.046122     68.888100
      2.050192     67.986800
      2.054261     67.121800
      2.058331     66.298200
      2.062400     65.523600
      2.066470     64.810100
      2.070539     64.175800
      2.074609     63.643400
      2.078678     63.230400
      2.082748     62.933700
      2.086817     62.729800
      2.090887     62.589500
      2.094956     62.490300
      2.099026     62.417400
      2.103095     62.361500
      2.107165     62.317100
      2.111234     62.280500
      2.115304     62.249300
      2.119373     62.222100
      2.123443     62.197700
      2.127512     62.175200
      2.131582     62.154200
      2.135651     62.134100
      2.139721     62.114700
      2.143790     62.095700
      2.147860     62.076800
      2.151929     62.057900
      2.155998     62.038900
      2.160068     62.019500
      2.164137     61.999800
      2.168207     61.979600
      2.172276     61.958800
      2.176346     61.937300
      2.180415     61.915100
      2.184485     61.892200
      2.188554     61.868400
      2.192624     61.843700
      2.196693     61.818000
      2.200763     61.791400
      2.204832     61.763700
      2.208902     61.734900
      2.212971     61.705100
      2.217041     61.674000
      2.221110     61.641800
      2.225180     61.608300
      2.229249     61.573600
      2.233319     61.537500
      2.237388     61.500200
      2.241458     61.461600
      2.245527     61.421500
      2.249597     61.380100
      2.253666     61.337400
      2.257736     61.293200
      2.261805     61.247600
      2.265875     61.200600
      2.269944     61.152200
      2.274014     61.102400
      2.278083     61.125000
      2.282153     61.326200
      2.286222     61.524100
      2.290292     61.718400
      2.294361     61.908500
      2.298431     62.093900
      2.302500     62.273900
      2.306570     62.447600
      2.310639     62.614000
      2.314709     62.771600
      2.318778     62.918500
      2.322848     63.051900
      2.326917     63.168000
      2.330987     63.261100
      2.335056     63.323200
      2.339126     63.343100
      2.343195     63.307400
      2.347265     63.203300
      2.351334     63.025400
      2.355404     62.779300
      2.359473     62.478800
      2.363543     62.139800
      2.367612     61.775300
      2.371682     61.395000
      2.375751     61.005700
      2.379821     60.611900
      2.383890     60.216800
      2.387960     59.822800
      2.392029     59.431600
      2.396099     59.156000
      2.400168     59.089300
      2.404238     59.023800
      2.408307     58.959600
      2.412377     58.896900
      2.416446     58.835800
      2.420516     58.776500
      2.424585     58.719200
      2.428655     58.664000
      2.432724     58.611000
      2.436794     58.560500
      2.440863     58.512700
      2.444933     58.467600
      2.449002     58.425400
      2.453072     58.386400
      2.457141     58.350500
      2.461211     58.318100
      2.465280     58.289100
      2.469350     58.263700
      2.473419     58.242100
      2.477489     58.224200
      2.481558     58.210300
      2.485628     58.200300
      2.489697     58.194200
      2.493767     58.192200
      2.497824     58.194200
      2.501881     58.200300
      2.505939     58.210500
      2.509996     58.225000
      2.514053     58.244100
      2.518111     58.268200
      2.522168     58.297700
      2.526225     58.333200
      2.530283     58.375400
      2.534340     58.425300
      2.538398     58.483800
      2.542455     58.552300
      2.546512     58.632100
      2.550570     58.724500
      2.554627     58.831100
      2.558684     58.953200
      2.562742     59.091800
      2.566799     59.247600
      2.570857     59.420600
      2.574914     59.610600
      2.578971     59.816700
      2.583029     60.037500
      2.587086     60.271400
      2.591143     60.516900
      2.595201     60.772300
      2.599258     61.036000
      2.603315     61.306500
      2.607373     61.582400
      2.611430     61.862700
      2.615488     62.146200
      2.619545     62.432100
      2.623602     62.719500
      2.627660     63.008000
      2.631717     63.296700
      2.635774     63.585400
      2.639832     63.873600
      2.643889     64.160900
      2.647947     64.447000
      2.652004     64.731600
      2.656061     65.014500
      2.660119     65.295200
      2.664176     65.572500
      2.668233     65.841500
      2.672291     66.053400
      2.676348     66.113300
      2.680406     66.140000
      2.684463     66.164600
      2.688520     66.190600
      2.692578     66.218700
      2.696635     66.249000
      2.700692     66.281700
      2.704750     66.316700
      2.708807     66.354000
      2.712864     66.393500
      2.716922     66.435200
      2.720979     66.479100
      2.725037     66.525200
      2.729094     66.573300
      2.733151     66.623500
      2.737209     66.675800
      2.741266     66.730100
      2.745323     66.786500
      2.749381     66.845000
      2.753438     66.905500
      2.757496     66.967900
      2.761553     67.032400
      2.765610     67.098800
      2.769668     67.167100
      2.773725     67.237200
      2.777782     67.309100
      2.781840     67.382600
      2.785897     67.457700
      2.789954     67.534000
      2.794012     67.611600
      2.798069     67.690000
      2.802127     67.769200
      2.806184     67.848800
      2.810241     67.928500
      2.814299     68.008100
      2.818356     68.087100
      2.822413     68.165200
      2.826471     68.242000
      2.830528     68.317200
      2.834586     68.390400
